SN2003fa		V		17.198419211920996		16.784		168.0		17.406904999418103
SN2003fa		I		17.520663775173794		17.035		168.0		17.791074279577494
SN2003gq		B		19.8003937823835		18.15		78.0		17.249017997908464
SN2003gq		V		18.909921052631358		17.902		78.0		16.63642588187312
SN2003gq		I		17.833839679358803		17.215		78.0		16.315176075576773
SN2004dt		B		16.120587205138424		15.262		84.45		16.426242386394133
SN2004dt		V		16.004069789839946		15.183		84.45		16.526992582403615
SN2004ef		B		18.31198554374568		17.029		119.0		17.704447635450975
SN2004ef		V		17.687832811458534		16.912		119.0		17.20346651945359
SN2005M		B		16.726700525394254		15.949		99.0		16.669745533408324
SN2005M		V		16.49355146453837		15.991		99.0		16.391526132976153
SN2005cc		B		18.62930348258705		16.679		37.0		16.0065400979469
SN2005cc		V		17.349404145078097		16.283		37.0		15.105212475257822
SN2005cc		I		16.047373134328414		15.65		37.0		14.37945745615595
SN2005eq		B		17.32910291335608		16.509		114.0		17.029393618770953
SN2005eq		V		16.92683427922818		16.431		114.0		16.687738184037684
SN2005hj		B		18.585460815832132		17.849		262.83		18.73810592077036
SN2005hj		V		18.282674792392218		17.73		262.83		18.587360936989224
SN2005hk		B		17.201118888451827		15.917		54.0		15.990106241898783
SN2005hk		V		16.571162786484276		15.681		54.0		15.660224443919613
SN2005ke		B		16.62983394497869		14.888		27.0		15.060304089633142
SN2005ke		V		15.376527870488623		14.142000000000001		27.0		14.674721377362264
SN2006H		B		20.206801831718504		18.031		62.577		17.43105659659486
SN2006H		V		18.352431247845		17.04		62.577		16.61753244712281
SN2006X		B		16.519091084857163		15.335999999999999		16.0		13.221745406945079
SN2006X		V		14.899791084955833		13.974		16.0		13.072618660477978
SN2006bq		B		18.093334431382686		16.531		100.0		17.677854380248036
SN2006bq		V		17.059423679704185		16.288		100.0		16.819078332673616
SN2006br		B		20.532750888668083		19.25		98.0		17.282548245518253
SN2006br		V		19.00402563331017		18.227		98.0		16.783662059127526
SN2006cp		B		16.89710702341112		16.029		90.0		16.576423075624405
SN2006em		B		19.822738916256046		18.513		100.0		17.360341817733847
SN2006em		V		18.90894726433759		17.505		100.0		17.773556421885427
SN2006hb		B		17.63104035239381		15.909		63.0		16.87530747022693
SN2006hb		V		16.59234976366091		15.556		63.0		16.215554540632226
SN2006ot		B		19.008301335473025		18.116		239.893		18.735710656591962
SN2006ot		V		18.668107039235434		17.884		239.893		18.738305400108644
SN2007S		B		16.735480499717855		15.890999999999998		57.0		15.5548862665078
SN2007S		V		16.120636701359192		15.494000000000002		57.0		15.379969060713474
SN2007ba		B		19.788769518205058		17.919		139.0		18.779374285654228
SN2007ba		V		18.859317302985858		17.597		139.0		18.274910811476133
SN2007cq		B		16.841065339141238		16.241		116.9		16.80735468710974
SN2007cq		V		16.907979797979824		16.097		116.9		17.217841070960755
SN2007le		B		14.913261753964166		13.935		19.0		13.337443029497098
SN2007le		V		14.215423743701162		13.609		19.0		12.9638614340092
SN2007le		I		14.357592783505106		13.784		19.0		13.183858499609435
SN2008A		B		18.079719193902363		16.384		70.0		17.071009226806552
SN2008A		V		16.873431978468425		16.089		70.0		16.06419805558014
SN2008ae		B		19.839135588319873		18.495		136.07		18.072390358454808
SN2008ae		V		19.151308724832187		17.937		136.07		18.1562037897085
SN2008af		B		19.406581423301876		17.454		146.0		18.99015912801264
SN2008af		V		18.13010761855933		17.108		146.0		18.019124675328207
SN2008ha		B		20.38513937282226		18.165		20.0		15.009865169957486
SN2008ha		V		18.90040594059365		17.635		20.0		14.069647542675725
SN2008ha		I		18.138425000000073		17.278		20.0		13.704836878320013
SN2009dc		B		16.1593987312404		15.298		97.07600000000001		16.732337570162265
SN2009dc		V		15.500802313964979		15.2184		97.07600000000001		16.016704456766234
SN2009dc		I		15.581197969543187		15.2651		97.07600000000001		16.35794726550075
SN2009ig		B		14.24674042442142		13.548		33.0		14.18488641288716
SN2009ig		V		14.01881146685992		13.422		33.0		14.148158202881056
SN2010ae		B		18.54697919687953		17.953		9.0		11.231844397674195
SN2010ae		V		17.72761892950382		17.104		9.0		11.367253511817893
SN2011ay		B		18.423270284211146		17.04		94.4		17.327630718743755
SN2011ay		V		17.14759717201786		16.7		94.4		16.2052841040653
SN2012Z		B		16.379665880873656		14.73		31.705		15.29326879987309
SN2012Z		V		15.198359223300988		14.412		31.705		14.347254855576097
SN2012dn		B		15.10122222222246		14.341		45.4355		14.956575891616819
SN2012dn		V		14.65199999999978		14.200999999999999		45.4355		14.62253555828286
SN2012dn		I		14.348454545454567		14.181		45.4355		14.49710164919231
SN2013dh		B		18.5029164223602		17.504		59.7123		15.849956941260043
SN2013dh		V		17.641285795132962		17.46		59.7123		14.808879263208915
SN2013hh		B		18.49292931457684		17.372		53.6		15.768832096886939
SN2014J		B		12.712965763689256		11.845999999999998		2.998		9.1879341075187
SN2014J		V		11.237320737741719		10.56		2.998		9.061235135813558
SN2014J		I		10.380620030196285		9.697000000000001		2.998		9.331367545681598
SN2014ek		B		19.317024793388544		17.654		104.0		17.8895888617833
SN2014ek		V		18.257234042553275		16.909000000000002		104.0		17.77465186670679
SN2014ek		I		17.626528925619844		17.0		104.0		16.950850002279036
SN2016ajf		V		17.365772529069513		16.08		91.23		17.395919120684873
SN2016bfu		B		17.941733472396606		16.211		46.4109		16.22263192649086
SN2016bfu		V		16.71474080921563		15.535		46.4109		15.768328832794712
SN2016bln		B		16.74194699967333		15.81758294		104.851		16.978788507193155
SN2016bln		V		16.65538809464497		15.915394400000002		104.851		16.874513369403036
SN2016ccj		V		17.492502125810663		16.955		190.8		17.868982559688675
SN2016ija		V		18.884279835392526		17.535		15.389000000000001		13.627115269857587
SN2017dzs		V		17.764914144613492		16.6959		77.4339		16.712798010668912
SN2017fzw		B		15.989640487190501		14.18		24.0		14.88977430095649
SN2017fzw		V		14.632036486882118		13.668		24.0		14.01078726726315
SN2017htb		B		17.6270463922711		16.7737		121.265		17.205333770603012
SN2017htb		V		16.950744661366574		16.3059		121.265		17.0467479495204
