SN2003fa		V		17.198419211920996		16.784		168.0		16.051249452663342
SN2003fa		I		17.520663775173794		17.035		168.0		17.058120630716317
SN2003gq		B		19.8003937823835		18.15		78.0		17.187235438323093
SN2003gq		V		18.909921052631358		17.902		78.0		15.541911145030916
SN2003gq		I		17.833839679358803		17.215		78.0		15.53534450844247
SN2004dt		B		16.120587205138424		15.262		84.45		15.223466548998605
SN2004dt		V		16.004069789839946		15.183		84.45		15.350263289933192
SN2004ef		B		18.31198554374568		17.029		119.0		17.113229803988506
SN2004ef		V		17.687832811458534		16.912		119.0		16.006832956495344
SN2005M		B		16.726700525394254		15.949		99.0		15.350411990501446
SN2005M		V		16.49355146453837		15.991		99.0		15.074648777373035
SN2005cc		B		18.62930348258705		16.679		37.0		16.376927416354846
SN2005cc		V		17.349404145078097		16.283		37.0		14.036430299092185
SN2005cc		I		16.047373134328414		15.65		37.0		13.677582112872347
SN2005eq		B		17.32910291335608		16.509		114.0		15.771161916917066
SN2005eq		V		16.92683427922818		16.431		114.0		15.367905266898084
SN2005hj		B		18.585460815832132		17.849		262.83		17.359345956384463
SN2005hj		V		18.282674792392218		17.73		262.83		17.292537845641803
SN2005hk		B		17.201118888451827		15.917		54.0		15.40052156015787
SN2005hk		V		16.571162786484276		15.681		54.0		14.513896069972695
SN2005ke		B		16.62983394497869		14.888		27.0		15.130286804347435
SN2005ke		V		15.376527870488623		14.142000000000001		27.0		13.679913640377258
SN2006H		B		20.206801831718504		18.031		62.577		18.126387036101228
SN2006H		V		18.352431247845		17.04		62.577		15.65700219617461
SN2006X		B		16.519091084857163		15.335999999999999		16.0		12.486579660224255
SN2006X		V		14.899791084955833		13.974		16.0		11.941966737858543
SN2006bq		B		18.093334431382686		16.531		100.0		17.48917829587049
SN2006bq		V		17.059423679704185		16.288		100.0		15.620504751743457
SN2006br		B		20.532750888668083		19.25		98.0		16.690992276088963
SN2006br		V		19.00402563331017		18.227		98.0		15.587553337783998
SN2006cp		B		16.89710702341112		16.029		90.0		15.387365296359828
SN2006em		B		19.822738916256046		18.513		100.0		16.80767559605881
SN2006em		V		18.90894726433759		17.505		100.0		16.85329321819397
SN2006hb		B		17.63104035239381		15.909		63.0		16.916767618026412
SN2006hb		V		16.59234976366091		15.556		63.0		15.133548436643025
SN2006ot		B		19.008301335473025		18.116		239.893		17.581516881008596
SN2006ot		V		18.668107039235434		17.884		239.893		17.545312497372233
SN2007S		B		16.735480499717855		15.890999999999998		57.0		14.331782666601235
SN2007S		V		16.120636701359192		15.494000000000002		57.0		14.117689209311518
SN2007ba		B		19.788769518205058		17.919		139.0		19.03371216138772
SN2007ba		V		18.859317302985858		17.597		139.0		17.29233042478991
SN2007cq		B		16.841065339141238		16.241		116.9		15.232048840812265
SN2007cq		V		16.907979797979824		16.097		116.9		16.03667218207188
SN2007le		B		14.913261753964166		13.935		19.0		12.307118216959463
SN2007le		V		14.215423743701162		13.609		19.0		11.69268788123771
SN2007le		I		14.357592783505106		13.784		19.0		12.419953839815637
SN2008A		B		18.079719193902363		16.384		70.0		17.07454058521986
SN2008A		V		16.873431978468425		16.089		70.0		14.871348126106248
SN2008ae		B		19.839135588319873		18.495		136.07		17.569289741223745
SN2008ae		V		19.151308724832187		17.937		136.07		17.15249962863466
SN2008af		B		19.406581423301876		17.454		146.0		19.36382895899064
SN2008af		V		18.13010761855933		17.108		146.0		16.930852027494314
SN2008ha		B		20.38513937282226		18.165		20.0		15.769086006194364
SN2008ha		V		18.90040594059365		17.635		20.0		13.08842615653693
SN2008ha		I		18.138425000000073		17.278		20.0		12.839967278319985
SN2009dc		B		16.1593987312404		15.298		97.07600000000001		15.533613141879684
SN2009dc		V		15.500802313964979		15.2184		97.07600000000001		14.602961474910824
SN2009dc		I		15.581197969543187		15.2651		97.07600000000001		15.684680780221552
SN2009ig		B		14.24674042442142		13.548		33.0		12.751771364478426
SN2009ig		V		14.01881146685992		13.422		33.0		12.872755248299423
SN2010ae		B		18.54697919687953		17.953		9.0		9.647768420377599
SN2010ae		V		17.72761892950382		17.104		9.0		10.103645840799572
SN2011ay		B		18.423270284211146		17.04		94.4		16.88092319829202
SN2011ay		V		17.14759717201786		16.7		94.4		14.864226859753156
SN2012Z		B		16.379665880873656		14.73		31.705		15.23043733421203
SN2012Z		V		15.198359223300988		14.412		31.705		13.15525291382853
SN2012dn		B		15.10122222222246		14.341		45.4355		13.612056113839387
SN2012dn		V		14.65199999999978		14.200999999999999		45.4355		13.28297555828276
SN2012dn		I		14.348454545454567		14.181		45.4355		13.8761576491923
SN2013dh		B		18.5029164223602		17.504		59.7123		14.849395505881095
SN2013dh		V		17.641285795132962		17.46		59.7123		13.350645013067417
SN2013hh		B		18.49292931457684		17.372		53.6		14.944091239192169
SN2014J		B		12.712965763689256		11.845999999999998		2.998		7.9972317729949225
SN2014J		V		11.237320737741719		10.56		2.998		7.821256260419915
SN2014J		I		10.380620030196285		9.697000000000001		2.998		8.528733295052504
SN2014ek		B		19.317024793388544		17.654		104.0		17.846007589056192
SN2014ek		V		18.257234042553275		16.909000000000002		104.0		16.82987484543023
SN2014ek		I		17.626528925619844		17.0		104.0		16.16831182046085
SN2016ajf		V		17.365772529069513		16.08		91.23		16.42365903347546
SN2016bfu		B		17.941733472396606		16.211		46.4109		16.276618860214374
SN2016bfu		V		16.71474080921563		15.535		46.4109		14.749414788849592
SN2016bln		B		16.74194699967333		15.81758294		104.851		15.870797117182427
SN2016bln		V		16.65538809464497		15.915394400000002		104.851		15.662110595046823
SN2016ccj		V		17.492502125810663		16.955		190.8		16.567483495045366
SN2016ija		V		18.884279835392526		17.535		15.389000000000001		12.682798397430297
SN2017dzs		V		17.764914144613492		16.6959		77.4339		15.645164234298846
SN2017fzw		B		15.989640487190501		14.18		24.0		15.057466242998004
SN2017fzw		V		14.632036486882118		13.668		24.0		12.896963321491281
SN2017htb		B		17.6270463922711		16.7737		121.265		15.995005921865669
SN2017htb		V		16.950744661366574		16.3059		121.265		15.792479600521695
